Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CEF-0011,CARD-0044,"Implement power management for small-power, IT and server-room equipment — Efficiency",efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,"Applying computer power management reduced electricity use by 74%, saving 288 kWh per computer per year.",Buildings & Refrigerants & Fugitive Emissions,74% electricity reduction; 288 kWh/computer-year saved,74% electricity reduction; 288 kWh/computer-year saved,,,74,,Single published figure stored as Value_Base.,,percent,computer,% electricity reduction; kWh/computer year saved,,published_display,year,,"Hotels, larger Restaurants/QSRs, Pubs/Bars/Breweries, Contract Caterers and Experiential Leisure with material managed IT loads",Sites with only negligible or landlord-controlled IT loads.,,,,CEVID-0070,1,"(33−9) × 12 = 288 kWh/year; (120,000−31,000) ÷ 120,000 = 74%","Applying computer power management reduced electricity use by 74%, saving 288 kWh per computer per year.",Sites with only negligible or landlord-controlled IT loads.,SG-INIT-0011,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,12
CEF-0012,CARD-0048,Upgrade lift and escalator drives and controls — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,Upgrading lift drives and controls reduced lift electricity use by 56%. A separate hotel case reduced watt-hours by 45% and peak demand by 31%.,Buildings & Refrigerants & Fugitive Emissions,56% lower lift electricity; separate hotel case: 45% lower watt-hours and 31% lower peak demand,56% lower lift electricity; separate hotel case: 45% lower watt-hours and 31% lower peak demand,,,56,,Single published figure stored as Value_Base.,,percent,,% lower lift electricity; separate hotel case: % lower watt hours and % lower peak demand,,published_display,,,"Hotels, Experiential Leisure and multi-storey hospitality sites with controlled lifts/escalators",Single-storey sites and landlord-controlled vertical transport.,,,,CEVID-0076,2,Published hotel-modernisation outcomes; scope and traffic profile determine transferability,Upgrading lift drives and controls reduced lift electricity use by 56%. A separate hotel case reduced watt-hours by 45% and peak demand by 31%.,Single-storey sites and landlord-controlled vertical transport.,SG-INIT-0012,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,13
CEF-0013,CARD-0052,"Optimise swimming-pool circulation, heating, covers and backwashing — Efficiency",efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,"Installing variable-speed pool circulation saved 48,000 kWh per VSD per year without measurable deterioration in pool-water quality.",Buildings & Refrigerants & Fugitive Emissions,"48,000 kWh/VSD-year saved; no measurable pool-water quality deterioration","48,000 kWh/VSD-year saved; no measurable pool-water quality deterioration",,,48000,,Single published figure stored as Value_Base.,,,VSD,kWh/VSD year saved; no measurable pool water quality deterioration,,published_display,year,,Hotels and Experiential Leisure with swimming pools,All sites without pools; landlord-controlled pool plant.,,,,CEVID-0079,1,"240,000 kWh ÷ 5 VSDs = 48,000 kWh/VSD-year","Installing variable-speed pool circulation saved 48,000 kWh per VSD per year without measurable deterioration in pool-water quality.",All sites without pools; landlord-controlled pool plant.,SG-INIT-0013,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,14
CEF-0014,CARD-0056,Replace high-GWP refrigerants with lower-GWP alternatives during planned plant intervention — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,"Switching to lower-GWP refrigerants reduced installation cost by 0%–15%, maintenance cost by 50% and heating cost by 75%–85% in the cited cases.",Buildings & Refrigerants & Fugitive Emissions,0–15% lower installation cost; 50% lower maintenance cost; 75–85% lower heating cost,0–15% lower installation cost; 50% lower maintenance cost; 75–85% lower heating cost,,0,,15,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,percent,,% lower installation cost; % lower maintenance cost; % lower heating cost,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure","Equipment where the alternative is unsafe, unlawful or incompatible without full replacement.",,,,CEVID-0081,1,Published Sobeys case results; not a universal hospitality benchmark,"Switching to lower-GWP refrigerants reduced installation cost by 0%–15%, maintenance cost by 50% and heating cost by 75%–85% in the cited cases.","Equipment where the alternative is unsafe, unlawful or incompatible without full replacement.",SG-INIT-0014,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,15
CEF-0015,CARD-0060,Install refrigerant leak detection and implement rapid repair — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,Installing leak detection can reduce energy cost by up to 15%; leaking systems were 11% less efficient.,Buildings & Refrigerants & Fugitive Emissions,Up to 15% energy-cost saving; average annual leakage 20% of charge; leaking system 11% less efficient,Up to 15% energy-cost saving; average annual leakage 20% of charge; leaking system 11% less efficient,,,15,,Single published figure stored as Value_Base.,,percent,,Up to % energy cost saving; average annual leakage % of charge; leaking system % less efficient,annual,published_display,annual,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Equipment with no refrigerant charge or outside the operator's maintenance control.,,,,CEVID-0085,1,Published commercial-refrigeration leakage benchmark,Installing leak detection can reduce energy cost by up to 15%; leaking systems were 11% less efficient.,Equipment with no refrigerant charge or outside the operator's maintenance control.,SG-INIT-0015,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,16
CEF-0016,CARD-0064,Maintain a governed refrigerant inventory and leakage record — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,Maintaining a refrigerant inventory shortens alarm-to-repair time and provides complete asset-level compliance records.,Buildings & Refrigerants & Fugitive Emissions,Faster refrigerant-event closure; eliminates lag between detection and resolution,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Faster refrigerant event closure; eliminates lag between detection and resolution,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Equipment demonstrably outside the reporting and maintenance boundary.,,,,CEVID-0086,1,Centralised records + automated inspection/repair deadlines + instant action triggers,Maintaining a refrigerant inventory shortens alarm-to-repair time and provides complete asset-level compliance records.,Equipment demonstrably outside the reporting and maintenance boundary.,SG-INIT-0016,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,17
CEF-0017,CARD-0068,Recover refrigerants at equipment end of life and document transfer — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,Recovering refrigerants during equipment decommissioning provides ≥90% refrigerant recovery; treatment plant designed to remove and collect >99%.,Buildings & Refrigerants & Fugitive Emissions,≥90% refrigerant recovery; treatment plant designed to remove and collect >99%,≥90% refrigerant recovery; treatment plant designed to remove and collect >99%,,,90,,Single published figure stored as Value_Base.,,percent,,≥% refrigerant recovery; treatment plant designed to remove and collect >%,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Equipment outside the organisation's decommissioning or procurement control.,,,,CEVID-0091,1,Recovery rate = refrigerant recovered ÷ (appliance mass loss − oil recovered) × 100,Recovering refrigerants during equipment decommissioning provides ≥90% refrigerant recovery; treatment plant designed to remove and collect >99%.,Equipment outside the organisation's decommissioning or procurement control.,SG-INIT-0017,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,18
CEF-0018,CARD-0072,"Upgrade refrigeration equipment, doors, seals, fans and controls — Efficiency",efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,"Upgrading refrigeration equipment and controls reduced electricity use by 82.8%, saved 1,423.5 kWh per cooler per year and extended fan life from 4 years to nearly 8 years.",Buildings & Refrigerants & Fugitive Emissions,"82.8% lower electricity; 1,423.5 kWh/cooler-year saved; fan life 4→nearly 8 years","82.8% lower electricity; 1,423.5 kWh/cooler-year saved; fan life 4→nearly 8 years",,,82.8,,Single published figure stored as Value_Base.,,percent,cooler,% lower electricity; kWh/cooler year saved; fan life →nearly years,,published_display,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Landlord- or supplier-owned equipment without operator upgrade authority.,,,,CEVID-0093,1,"(4.71−0.81) ÷ 4.71 = 82.8%; (4.71−0.81) × 365 = 1,423.5 kWh/year","Upgrading refrigeration equipment and controls reduced electricity use by 82.8%, saved 1,423.5 kWh per cooler per year and extended fan life from 4 years to nearly 8 years.",Landlord- or supplier-owned equipment without operator upgrade authority.,SG-INIT-0018,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,19
CEF-0019,CARD-0076,Adopt a validated warmer freezer setpoint where product and food-safety rules allow — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,Raising validated freezer setpoints from −18°C to −15°C reduced freezer energy use by 10% on average.,Buildings & Refrigerants & Fugitive Emissions,10% average freezer-energy reduction for −18°C to −15°C,10% average freezer-energy reduction for −18°C to −15°C,,,10,,Single published figure stored as Value_Base.,,percent,,% average freezer energy reduction for −°C to −°C,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Products/equipment requiring colder temperatures or lacking technical and food-safety approval.,,,,CEVID-0096,1,Field testing across >24 commercial freezers in restaurants and hotels; validate food quality and safety before adoption,Raising validated freezer setpoints from −18°C to −15°C reduced freezer energy use by 10% on average.,Products/equipment requiring colder temperatures or lacking technical and food-safety approval.,SG-INIT-0019,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,20
CEF-0020,CARD-0080,Phase out fossil-fuelled patio heaters and avoid unnecessary outdoor heating — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,Replacing gas patio heating with targeted infrared units reduced running cost by 66.7% in the cited comparison while directing heat toward people and objects.,Buildings & Refrigerants & Fugitive Emissions,66.7% lower running cost if gas is replaced by electric; infrared targets people/objects,66.7% lower running cost if gas is replaced by electric; infrared targets people/objects,,,66.7,,Single published figure stored as Value_Base.,,percent,objects,% lower running cost if gas is replaced by electric; infrared targets people/objects,,published_display,,,"Restaurants, Pubs/Bars/Breweries and Hotels with outdoor trading areas",Sites without outdoor heating or without authority over the equipment/energy.,,,,CEVID-0101,1,(£9.30 − £3.10) ÷ £9.30 = 66.7%,Replacing gas patio heating with targeted infrared units reduced running cost by 66.7% in the cited comparison while directing heat toward people and objects.,Sites without outdoor heating or without authority over the equipment/energy.,SG-INIT-0020,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,21
CEF-0021,CARD-0084,Conduct whole-life carbon assessments for major capital projects — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,"Completing a whole-life carbon assessment identified a 169 kgCO₂e/m² reduction, equal to 29.2%.",Capital Goods (sub group supply chain),169 kgCO₂e/m² lower WLC estimate (29.2%),169 kgCO₂e/m² lower WLC estimate (29.2%),,,169,,Single published figure stored as Value_Base.,,percent,m²,kgCO₂e/m² lower WLC estimate (%),,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Minor works below the organisation's approved materiality threshold.,,,,CEVID-0102,1,578 − 409 = 169; 169 ÷ 578 = 29.2%,"Completing a whole-life carbon assessment identified a 169 kgCO₂e/m² reduction, equal to 29.2%.",Minor works below the organisation's approved materiality threshold.,SG-INIT-0021,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,22
CEF-0022,CARD-0088,Set operational-energy and embodied-carbon targets for new construction and major refurbishment — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,"Setting operational-energy and embodied-carbon targets provides set measurable operational-energy and upfront/whole-life-carbon targets at project brief stage, using consistent project type and life-cycle boundaries.",Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,,0,,"Setting operational-energy and embodied-carbon targets provides set measurable operational-energy and upfront/whole-life-carbon targets at project brief stage, using consistent project type and life-cycle boundaries.","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0022,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,23
CEF-0023,CARD-0092,Apply carbon criteria at capital-project investment and design gates — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,Applying carbon checks earlier reduces late redesign and rework.,Capital Goods (sub group supply chain),Earlier identification of carbon non-compliance; reduces late-stage redesign and rework risk,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Earlier identification of carbon non compliance; reduces late stage redesign and rework risk,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,CEVID-0103,1,"Carbon evidence required before funding, design freeze and procurement decisions",Applying carbon checks earlier reduces late redesign and rework.,"Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0023,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,24
CEF-0024,CARD-0096,Require EPDs or product-specific carbon data for priority materials and equipment — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,Requiring EPDs provides product-specific kgCO₂e per declared or functional unit for like-for-like procurement comparisons.,Capital Goods (sub group supply chain),Product-specific kgCO₂e per declared/functional unit; no universal reduction factor,,,,,,Display text has no parseable number; numeric columns left blank.,,mass_or_carbon,functional,Product specific kgCO₂e per declared/functional unit; no universal reduction factor,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Low-materiality purchases outside the approved priority list.,,,,CEVID-0103,1,Compare like-for-like EPD results using the same unit and life-cycle scope,Requiring EPDs provides product-specific kgCO₂e per declared or functional unit for like-for-like procurement comparisons.,Low-materiality purchases outside the approved priority list.,SG-INIT-0024,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,25
CEF-0025,CARD-0100,"Prioritise refurbishment, reuse and adaptation before new construction — Efficiency",efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,Retaining and adapting the existing building reduced energy demand by 85% in the cited retrofit.,Capital Goods (sub group supply chain),85% lower energy demand,85% lower energy demand,,,85,,Single published figure stored as Value_Base.,,percent,,% lower energy demand,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,CEVID-0102,1,Post-retrofit demand = 15% of pre-retrofit demand,Retaining and adapting the existing building reduced energy demand by 85% in the cited retrofit.,"Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0025,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,26
CEF-0026,CARD-0104,Require component reuse and material recovery in building and fit-out projects — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,"Reusing structural, floor-tile and fit-out components provides ~80% original structure retained; 33,450m² floor tiles and >500 beams reused.",Capital Goods (sub group supply chain),"~80% original structure retained; 33,450m² floor tiles and >500 beams reused","~80% original structure retained; 33,450m² floor tiles and >500 beams reused",,,80,,Single published figure stored as Value_Base.,,percent,,~% original structure retained; m² floor tiles and > beams reused,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure","Projects with no controlled strip-out, fit-out or material scope.",,,,CEVID-0106,1,Published Timber Square project quantities,"Reusing structural, floor-tile and fit-out components provides ~80% original structure retained; 33,450m² floor tiles and >500 beams reused.","Projects with no controlled strip-out, fit-out or material scope.",SG-INIT-0026,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,27
CEF-0027,CARD-0108,Specify lower-carbon and responsibly sourced construction materials — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,"Specifying these materials provides 35% recycled paint content, 77% recycled carpet content with a 15-year warranty and insulation rated at R2.70 m²K/W at 100mm.",Capital Goods (sub group supply chain),"Paint: 35% recycled content at 17m²/L coverage; carpet tile: 77% recycled content, Class 33 heavy contract, 15-year warranty; insulation: R2.70 m²K/W at 100mm, Euroclass A1","Paint: 35% recycled content at 17m²/L coverage; carpet tile: 77% recycled content, Class 33 heavy contract, 15-year warranty; insulation: R2.70 m²K/W at 100mm, Euroclass A1",,,35,,Single published figure stored as Value_Base.,,percent,L,Paint: % recycled content at m²/L coverage; carpet tile: % recycled content Class heavy contract year warranty; insulation: R m²K/W at mm Euroclass A,,published_display,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Purchases outside project/material specification control.,,,,CEVID-0108,4,Paint: 35%; 17m²/L. Carpet tile: 77%; Class 33; 15 years. Insulation: 100mm; λ0.037 W/mK; R2.70 m²K/W; A1,"Specifying these materials provides 35% recycled paint content, 77% recycled carpet content with a 15-year warranty and insulation rated at R2.70 m²K/W at 100mm.",Purchases outside project/material specification control.,SG-INIT-0027,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,28
CEF-0028,CARD-0112,"Specify durability, repairability, modularity and supplier take-back for capital equipment — Efficiency",efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,"An A-rated fridge saves 384 kWh/year. A heat-recovery warewasher uses up to 15% less energy and 25% less water. An efficient combi oven uses about 20% less energy, raises productivity by 50% and cuts cooking time by 10%.",Capital Goods (sub group supply chain),"Fridge: 384 kWh/year less electricity. Warewasher: up to 15% less energy, up to 25% less water and 0.4 L less rinse water/cycle. Combi oven: approximately 20% less energy, 50% higher productivity and 10% shorter cooking time.","Fridge: 384 kWh/year less electricity. Warewasher: up to 15% less energy, up to 25% less water and 0.4 L less rinse water/cycle. Combi oven: approximately 20% less energy, 50% higher productivity and 10% shorter cooking time.",,,384,,Single published figure stored as Value_Base.,,percent,year,Fridge: kWh/year less electricity. Warewasher: up to % less energy up to % less water and L less rinse water/cycle. Combi oven: approximately % less energy % higher productivity and % shorter cooking time.,annual,published_display,annual,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Consumables and low-value purchases outside the capital-equipment policy.,,,,CEVID-0120,3,Fridge: 672 − 288 = 384 kWh/year. Warewasher: 15%; 25%; 0.4 L/cycle. Combi oven: 20%; 50%; 10%.,"An A-rated fridge saves 384 kWh/year. A heat-recovery warewasher uses up to 15% less energy and 25% less water. An efficient combi oven uses about 20% less energy, raises productivity by 50% and cuts cooking time by 10%.",Consumables and low-value purchases outside the capital-equipment policy.,SG-INIT-0028,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,29
CEF-0029,CARD-0116,"Design buildings and fit-outs for adaptability, disassembly and material recovery — Efficiency",efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,Using reconfigurable layouts made 90% of the floorplate adaptable and reduced future strip-out and refit.,Capital Goods (sub group supply chain),90% of floorplate reconfigurable; fixtures and furnishings demountable,90% of floorplate reconfigurable; fixtures and furnishings demountable,,,90,,Single published figure stored as Value_Base.,,percent,,% of floorplate reconfigurable; fixtures and furnishings demountable,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,CEVID-0127,1,Published JLL design outcome,Using reconfigurable layouts made 90% of the floorplate adaptable and reduced future strip-out and refit.,"Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0029,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,30
CEF-0030,CARD-0120,Commission new buildings and major refurbishments against designed operational performance — Efficiency,efficiency,Energy & Buildings,Efficiency Factors,,Efficiency,,"Optimising BEMS, HVAC, chiller and CHP systems reduced total energy use by 30%, including 17% electricity and 41% gas.",Capital Goods (sub group supply chain),Case-specific result: 30% lower total energy use; electricity use reduced by 17%; gas use reduced by 41%.,Case-specific result: 30% lower total energy use; electricity use reduced by 17%; gas use reduced by 41%.,,,30,,Single published figure stored as Value_Base.,,percent,,Case specific result: % lower total energy use; electricity use reduced by %; gas use reduced by %.,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,CEVID-0128,1,Total reduction = [(baseline electricity kWh × 17%) + (baseline gas kWh × 41%)] ÷ (baseline electricity kWh + baseline gas kWh) = 30%. The source reports the measured result but does not disclose the baseline electricity/gas split.,"Optimising BEMS, HVAC, chiller and CHP systems reduced total energy use by 30%, including 17% electricity and 41% gas.","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0030,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,31
