Gap_ID,Initiative_ID,Initiative_Name,Factor_ID,Card_ID,Topic,Sub_Topic,Gap_Type,Calculation_Readiness,Gap_Status,Gap_Note
GAP-0335,INIT-0167,Install EV Charging Infrastructure at Depots and Distribution Hubs,CTF-0167,CARD-0667,Supply Chain,Transport and Distribution,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0336,INIT-0167,Install EV Charging Infrastructure at Depots and Distribution Hubs,CTF-0167,CARD-0667,Supply Chain,Transport and Distribution,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0337,INIT-0167,Install EV Charging Infrastructure at Depots and Distribution Hubs,CEF-0167,CARD-0668,Supply Chain,Transport and Distribution,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0338,INIT-0167,Install EV Charging Infrastructure at Depots and Distribution Hubs,CEF-0167,CARD-0668,Supply Chain,Transport and Distribution,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0339,INIT-0167,Install EV Charging Infrastructure at Depots and Distribution Hubs,CEF-0167,CARD-0668,Supply Chain,Transport and Distribution,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0340,INIT-0168,Install a filtered water system to avoid bottled water.,CCF-0168,CARD-0669,Nature & Resources,Water Management – Water,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0341,INIT-0168,Install a filtered water system to avoid bottled water.,CCF-0168,CARD-0669,Nature & Resources,Water Management – Water,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0342,INIT-0168,Install a filtered water system to avoid bottled water.,CCF-0168,CARD-0669,Nature & Resources,Water Management – Water,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0343,INIT-0168,Install a filtered water system to avoid bottled water.,CPF-0168,CARD-0670,Nature & Resources,Water Management – Water,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0344,INIT-0168,Install a filtered water system to avoid bottled water.,CPF-0168,CARD-0670,Nature & Resources,Water Management – Water,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0345,INIT-0168,Install a filtered water system to avoid bottled water.,CPF-0168,CARD-0670,Nature & Resources,Water Management – Water,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0346,INIT-0168,Install a filtered water system to avoid bottled water.,CTF-0168,CARD-0671,Nature & Resources,Water Management – Water,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0347,INIT-0168,Install a filtered water system to avoid bottled water.,CTF-0168,CARD-0671,Nature & Resources,Water Management – Water,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0348,INIT-0168,Install a filtered water system to avoid bottled water.,CTF-0168,CARD-0671,Nature & Resources,Water Management – Water,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0349,INIT-0168,Install a filtered water system to avoid bottled water.,CEF-0168,CARD-0672,Nature & Resources,Water Management – Water,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0350,INIT-0168,Install a filtered water system to avoid bottled water.,CEF-0168,CARD-0672,Nature & Resources,Water Management – Water,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0351,INIT-0168,Install a filtered water system to avoid bottled water.,CEF-0168,CARD-0672,Nature & Resources,Water Management – Water,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0352,INIT-0169,Procure water sustainably.,CCF-0169,CARD-0673,Nature & Resources,Water Management – Water,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0353,INIT-0169,Procure water sustainably.,CCF-0169,CARD-0673,Nature & Resources,Water Management – Water,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0354,INIT-0169,Procure water sustainably.,CCF-0169,CARD-0673,Nature & Resources,Water Management – Water,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0355,INIT-0169,Procure water sustainably.,CPF-0169,CARD-0674,Nature & Resources,Water Management – Water,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0356,INIT-0169,Procure water sustainably.,CPF-0169,CARD-0674,Nature & Resources,Water Management – Water,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0357,INIT-0169,Procure water sustainably.,CPF-0169,CARD-0674,Nature & Resources,Water Management – Water,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0358,INIT-0169,Procure water sustainably.,CTF-0169,CARD-0675,Nature & Resources,Water Management – Water,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0359,INIT-0169,Procure water sustainably.,CTF-0169,CARD-0675,Nature & Resources,Water Management – Water,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0360,INIT-0169,Procure water sustainably.,CTF-0169,CARD-0675,Nature & Resources,Water Management – Water,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0361,INIT-0169,Procure water sustainably.,CEF-0169,CARD-0676,Nature & Resources,Water Management – Water,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0362,INIT-0169,Procure water sustainably.,CEF-0169,CARD-0676,Nature & Resources,Water Management – Water,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0363,INIT-0169,Procure water sustainably.,CEF-0169,CARD-0676,Nature & Resources,Water Management – Water,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0364,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,,,Nature & Resources,Water Management – Water,MISSING_CASE,DISPLAY_ONLY,OPEN,No case narrative or case source URL in Consolidate.
GAP-0365,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CCF-0170,CARD-0677,Nature & Resources,Water Management – Water,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0366,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CCF-0170,CARD-0677,Nature & Resources,Water Management – Water,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0367,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CCF-0170,CARD-0677,Nature & Resources,Water Management – Water,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0368,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CPF-0170,CARD-0678,Nature & Resources,Water Management – Water,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0369,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CPF-0170,CARD-0678,Nature & Resources,Water Management – Water,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0370,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CPF-0170,CARD-0678,Nature & Resources,Water Management – Water,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0371,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CTF-0170,CARD-0679,Nature & Resources,Water Management – Water,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0372,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CTF-0170,CARD-0679,Nature & Resources,Water Management – Water,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0373,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CTF-0170,CARD-0679,Nature & Resources,Water Management – Water,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0374,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CEF-0170,CARD-0680,Nature & Resources,Water Management – Water,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0375,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CEF-0170,CARD-0680,Nature & Resources,Water Management – Water,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0376,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CEF-0170,CARD-0680,Nature & Resources,Water Management – Water,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0377,INIT-0171,Recycle equipment at end-of-life,CCF-0171,CARD-0681,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0378,INIT-0171,Recycle equipment at end-of-life,CCF-0171,CARD-0681,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0379,INIT-0171,Recycle equipment at end-of-life,CCF-0171,CARD-0681,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0380,INIT-0171,Recycle equipment at end-of-life,CPF-0171,CARD-0682,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0381,INIT-0171,Recycle equipment at end-of-life,CPF-0171,CARD-0682,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0382,INIT-0171,Recycle equipment at end-of-life,CPF-0171,CARD-0682,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0383,INIT-0171,Recycle equipment at end-of-life,CTF-0171,CARD-0683,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0384,INIT-0171,Recycle equipment at end-of-life,CTF-0171,CARD-0683,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0385,INIT-0171,Recycle equipment at end-of-life,CTF-0171,CARD-0683,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0386,INIT-0171,Recycle equipment at end-of-life,CEF-0171,CARD-0684,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0387,INIT-0171,Recycle equipment at end-of-life,CEF-0171,CARD-0684,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0388,INIT-0171,Recycle equipment at end-of-life,CEF-0171,CARD-0684,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0389,INIT-0172,Promote takeaway options for unfinished food,CCF-0172,CARD-0685,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0390,INIT-0172,Promote takeaway options for unfinished food,CCF-0172,CARD-0685,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0391,INIT-0172,Promote takeaway options for unfinished food,CCF-0172,CARD-0685,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0392,INIT-0172,Promote takeaway options for unfinished food,CPF-0172,CARD-0686,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0393,INIT-0172,Promote takeaway options for unfinished food,CPF-0172,CARD-0686,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0394,INIT-0172,Promote takeaway options for unfinished food,CPF-0172,CARD-0686,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0395,INIT-0172,Promote takeaway options for unfinished food,CTF-0172,CARD-0687,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0396,INIT-0172,Promote takeaway options for unfinished food,CTF-0172,CARD-0687,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0397,INIT-0172,Promote takeaway options for unfinished food,CTF-0172,CARD-0687,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0398,INIT-0172,Promote takeaway options for unfinished food,CEF-0172,CARD-0688,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0399,INIT-0172,Promote takeaway options for unfinished food,CEF-0172,CARD-0688,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0400,INIT-0172,Promote takeaway options for unfinished food,CEF-0172,CARD-0688,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0401,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CCF-0173,CARD-0689,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0402,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CCF-0173,CARD-0689,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0403,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CCF-0173,CARD-0689,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0404,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CPF-0173,CARD-0690,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0405,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CPF-0173,CARD-0690,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0406,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CPF-0173,CARD-0690,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0407,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CTF-0173,CARD-0691,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0408,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CTF-0173,CARD-0691,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0409,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CTF-0173,CARD-0691,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0410,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CEF-0173,CARD-0692,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0411,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CEF-0173,CARD-0692,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0412,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CEF-0173,CARD-0692,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0413,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CCF-0174,CARD-0693,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0414,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CCF-0174,CARD-0693,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0415,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CCF-0174,CARD-0693,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0416,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CPF-0174,CARD-0694,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0417,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CPF-0174,CARD-0694,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0418,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CPF-0174,CARD-0694,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0419,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CTF-0174,CARD-0695,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0420,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CTF-0174,CARD-0695,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0421,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CTF-0174,CARD-0695,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0422,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CEF-0174,CARD-0696,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0423,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CEF-0174,CARD-0696,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0424,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CEF-0174,CARD-0696,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0425,INIT-0175,Deploy [named technology] to monitor [named waste stream] and use data to reduce [waste type] by [target %] within 12 months,CCF-0175,CARD-0697,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0426,INIT-0175,Deploy [named technology] to monitor [named waste stream] and use data to reduce [waste type] by [target %] within 12 months,CCF-0175,CARD-0697,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0427,INIT-0175,Deploy [named technology] to monitor [named waste stream] and use data to reduce [waste type] by [target %] within 12 months,CCF-0175,CARD-0697,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0428,INIT-0175,Deploy [named technology] to monitor [named waste stream] and use data to reduce [waste type] by [target %] within 12 months,CPF-0175,CARD-0698,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0429,INIT-0175,Deploy [named technology] to monitor [named waste stream] and use data to reduce [waste type] by [target %] within 12 months,CPF-0175,CARD-0698,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0430,INIT-0175,Deploy [named technology] to monitor [named waste stream] and use data to reduce [waste type] by [target %] within 12 months,CPF-0175,CARD-0698,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0431,INIT-0175,Deploy [named technology] to monitor [named waste stream] and use data to reduce [waste type] by [target %] within 12 months,CTF-0175,CARD-0699,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0432,INIT-0175,Deploy [named technology] to monitor [named waste stream] and use data to reduce [waste type] by [target %] within 12 months,CTF-0175,CARD-0699,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0433,INIT-0175,Deploy [named technology] to monitor [named waste stream] and use data to reduce [waste type] by [target %] within 12 months,CTF-0175,CARD-0699,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0434,INIT-0175,Deploy [named technology] to monitor [named waste stream] and use data to reduce [waste type] by [target %] within 12 months,CEF-0175,CARD-0700,Nature & Resources,Waste & Circularity – Waste Management,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0435,INIT-0175,Deploy [named technology] to monitor [named waste stream] and use data to reduce [waste type] by [target %] within 12 months,CEF-0175,CARD-0700,Nature & Resources,Waste & Circularity – Waste Management,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0436,INIT-0175,Deploy [named technology] to monitor [named waste stream] and use data to reduce [waste type] by [target %] within 12 months,CEF-0175,CARD-0700,Nature & Resources,Waste & Circularity – Waste Management,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0437,INIT-0176,Join the plastics pact,,,Nature & Resources,Waste & Circularity – Packaging,MISSING_CASE,DISPLAY_ONLY,OPEN,No case narrative or case source URL in Consolidate.
GAP-0438,INIT-0176,Join the plastics pact,CCF-0176,CARD-0701,Nature & Resources,Waste & Circularity – Packaging,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0439,INIT-0176,Join the plastics pact,CCF-0176,CARD-0701,Nature & Resources,Waste & Circularity – Packaging,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0440,INIT-0176,Join the plastics pact,CCF-0176,CARD-0701,Nature & Resources,Waste & Circularity – Packaging,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0441,INIT-0176,Join the plastics pact,CPF-0176,CARD-0702,Nature & Resources,Waste & Circularity – Packaging,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0442,INIT-0176,Join the plastics pact,CPF-0176,CARD-0702,Nature & Resources,Waste & Circularity – Packaging,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0443,INIT-0176,Join the plastics pact,CPF-0176,CARD-0702,Nature & Resources,Waste & Circularity – Packaging,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0444,INIT-0176,Join the plastics pact,CTF-0176,CARD-0703,Nature & Resources,Waste & Circularity – Packaging,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0445,INIT-0176,Join the plastics pact,CTF-0176,CARD-0703,Nature & Resources,Waste & Circularity – Packaging,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0446,INIT-0176,Join the plastics pact,CTF-0176,CARD-0703,Nature & Resources,Waste & Circularity – Packaging,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0447,INIT-0176,Join the plastics pact,CEF-0176,CARD-0704,Nature & Resources,Waste & Circularity – Packaging,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0448,INIT-0176,Join the plastics pact,CEF-0176,CARD-0704,Nature & Resources,Waste & Circularity – Packaging,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
