Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CPF-0011,CARD-0042,"Implement power management for small-power, IT and server-room equipment — Carbon abatement",carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,The measured carbon result from computer and server power management is 37.72 kgCO2e/computer-year.,Buildings & Refrigerants & Fugitive Emissions,37.72 kgCO2e/computer-year,37.72 kgCO2e/computer-year,,,37.72,,Single published figure stored as Value_Base.,,mass_or_carbon,computer,kgCOe/computer year,,published_display,year,,"Hotels, larger Restaurants/QSRs, Pubs/Bars/Breweries, Contract Caterers and Experiential Leisure with material managed IT loads",Sites with only negligible or landlord-controlled IT loads.,,,,CEVID-0070,2,(33−9) kWh/month × 12 × 0.13096 = 37.72 kgCO2e/year,The measured carbon result from computer and server power management is 37.72 kgCO2e/computer-year.,Sites with only negligible or landlord-controlled IT loads.,SG-INIT-0011,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,12
CPF-0012,CARD-0046,Upgrade lift and escalator drives and controls — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,The measured carbon result from lift drive and control upgrades is 0.07334 kgCO₂e per baseline kWh.,Buildings & Refrigerants & Fugitive Emissions,0.07334 kgCO₂e per baseline kWh,0.07334 kgCO₂e per baseline kWh,,,0.07334,,Single published figure stored as Value_Base.,,mass_or_carbon,,kgCO₂e per baseline kWh,,published_display,,,"Hotels, Experiential Leisure and multi-storey hospitality sites with controlled lifts/escalators",Single-storey sites and landlord-controlled vertical transport.,,,,CEVID-0073,2,56% × 0.13096 = 0.07334 kgCO₂e/baseline kWh,The measured carbon result from lift drive and control upgrades is 0.07334 kgCO₂e per baseline kWh.,Single-storey sites and landlord-controlled vertical transport.,SG-INIT-0012,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,13
CPF-0013,CARD-0050,"Optimise swimming-pool circulation, heating, covers and backwashing — Carbon abatement",carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,The measured carbon result from pool circulation and operating controls is 6.286 tCO2e/VSD-year in Leicester case.,Buildings & Refrigerants & Fugitive Emissions,6.286 tCO2e/VSD-year in Leicester case,6.286 tCO2e/VSD-year in Leicester case,,,6.286,,Single published figure stored as Value_Base.,,mass_or_carbon,VSD,tCOe/VSD year in Leicester case,,published_display,year,,Hotels and Experiential Leisure with swimming pools,All sites without pools; landlord-controlled pool plant.,,,,CEVID-0079,2,"240,000 kWh ÷ 5 VSDs × 0.13096 ÷ 1,000 = 6.286 tCO2e/year",The measured carbon result from pool circulation and operating controls is 6.286 tCO2e/VSD-year in Leicester case.,All sites without pools; landlord-controlled pool plant.,SG-INIT-0013,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,14
CPF-0014,CARD-0054,Replace high-GWP refrigerants with lower-GWP alternatives during planned plant intervention — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,Switching from R404A to R290 can avoid 3.94294 tCO2e for each kg of annual refrigerant leakage.,Buildings & Refrigerants & Fugitive Emissions,3.94294 tCO2e/kg annual leakage avoided (R404A→R290),3.94294 tCO2e/kg annual leakage avoided (R404A→R290),,,3.94294,,Single published figure stored as Value_Base.,,mass_or_carbon,kg,tCOe/kg annual leakage avoided (RA→R),annual,published_display,annual,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure","Equipment where the alternative is unsafe, unlawful or incompatible without full replacement.",,,,CEVID-0082,1,"(3,943−0.06) ÷ 1,000 = 3.94294 tCO2e/kg",Switching from R404A to R290 can avoid 3.94294 tCO2e for each kg of annual refrigerant leakage.,"Equipment where the alternative is unsafe, unlawful or incompatible without full replacement.",SG-INIT-0014,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,15
CPF-0015,CARD-0058,Install refrigerant leak detection and implement rapid repair — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,"Detecting and repairing leaks can avoid 3.943 tCO2e/kg for R404A, 1.300 tCO2e/kg for HFC-134a and 0.00006 tCO2e/kg for R290.",Buildings & Refrigerants & Fugitive Emissions,R404A: 3.943 tCO2e/kg leakage avoided; HFC-134a: 1.300; R290: 0.00006,R404A: 3.943 tCO2e/kg leakage avoided; HFC-134a: 1.300; R290: 0.00006,,,404,,Single published figure stored as Value_Base.,,mass_or_carbon,kg,RA: tCOe/kg leakage avoided; HFC a: ; R:,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Equipment with no refrigerant charge or outside the operator's maintenance control.,,,,CEVID-0084,1,Avoided tCO2e = kg leakage avoided × refrigerant factor,"Detecting and repairing leaks can avoid 3.943 tCO2e/kg for R404A, 1.300 tCO2e/kg for HFC-134a and 0.00006 tCO2e/kg for R290.",Equipment with no refrigerant charge or outside the operator's maintenance control.,SG-INIT-0015,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,16
CPF-0016,CARD-0062,Maintain a governed refrigerant inventory and leakage record — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,Tracking refrigerant charge and GWP quantifies the leakage exposure in tCO₂e for each asset.,Buildings & Refrigerants & Fugitive Emissions,,,,,,,Empty published value; numeric columns left blank.,,,,,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Equipment demonstrably outside the reporting and maintenance boundary.,,,,,0,,Tracking refrigerant charge and GWP quantifies the leakage exposure in tCO₂e for each asset.,Equipment demonstrably outside the reporting and maintenance boundary.,SG-INIT-0016,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,17
CPF-0017,CARD-0066,Recover refrigerants at equipment end of life and document transfer — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,The measured carbon result from end-of-life refrigerant recovery is up to 3.5487 tCO2e/kg original R404A charge at 90% WEEE treatment benchmark.,Buildings & Refrigerants & Fugitive Emissions,Up to 3.5487 tCO2e/kg original R404A charge at 90% WEEE treatment benchmark,Up to 3.5487 tCO2e/kg original R404A charge at 90% WEEE treatment benchmark,,,3.5487,,Single published figure stored as Value_Base.,,percent,kg,Up to tCOe/kg original RA charge at % WEEE treatment benchmark,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Equipment outside the organisation's decommissioning or procurement control.,,,,CEVID-0088,2,"3,943 × 90% ÷ 1,000 = 3.5487 tCO2e/kg",The measured carbon result from end-of-life refrigerant recovery is up to 3.5487 tCO2e/kg original R404A charge at 90% WEEE treatment benchmark.,Equipment outside the organisation's decommissioning or procurement control.,SG-INIT-0017,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,18
CPF-0018,CARD-0070,"Upgrade refrigeration equipment, doors, seals, fans and controls — Carbon abatement",carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,The measured carbon result from refrigeration upgrades is 0.18642 tCO2e/bottle-cooler-year.,Buildings & Refrigerants & Fugitive Emissions,0.18642 tCO2e/bottle-cooler-year,0.18642 tCO2e/bottle-cooler-year,,,0.18642,,Single published figure stored as Value_Base.,,mass_or_carbon,bottle,tCOe/bottle cooler year,,published_display,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Landlord- or supplier-owned equipment without operator upgrade authority.,,,,CEVID-0093,2,"(4.71−0.81) × 365 × 0.13096 ÷ 1,000 = 0.18642 tCO2e/year",The measured carbon result from refrigeration upgrades is 0.18642 tCO2e/bottle-cooler-year.,Landlord- or supplier-owned equipment without operator upgrade authority.,SG-INIT-0018,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,19
CPF-0019,CARD-0074,Adopt a validated warmer freezer setpoint where product and food-safety rules allow — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,The measured carbon result from the warmer freezer setpoint is 0.01310 kgCO₂e per baseline freezer kWh.,Buildings & Refrigerants & Fugitive Emissions,0.01310 kgCO₂e per baseline freezer kWh,0.01310 kgCO₂e per baseline freezer kWh,,,0.0131,,Single published figure stored as Value_Base.,,mass_or_carbon,,kgCO₂e per baseline freezer kWh,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Products/equipment requiring colder temperatures or lacking technical and food-safety approval.,,,,CEVID-0095,2,10% × 0.13096 = 0.013096 kgCO₂e/baseline kWh,The measured carbon result from the warmer freezer setpoint is 0.01310 kgCO₂e per baseline freezer kWh.,Products/equipment requiring colder temperatures or lacking technical and food-safety approval.,SG-INIT-0019,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,20
CPF-0020,CARD-0078,Phase out fossil-fuelled patio heaters and avoid unnecessary outdoor heating — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,The measured carbon result from outdoor-heating changes is >3 tCO₂/heater/year (legacy estimate).,Buildings & Refrigerants & Fugitive Emissions,>3 tCO₂/heater/year (legacy estimate),>3 tCO₂/heater/year (legacy estimate),,,3,,Single published figure stored as Value_Base.,,mass_or_carbon,heater,> tCO₂/heater/year (legacy estimate),annual,published_display,annual,,"Restaurants, Pubs/Bars/Breweries and Hotels with outdoor trading areas",Sites without outdoor heating or without authority over the equipment/energy.,,,,CEVID-0100,1,Published typical annual emission estimate,The measured carbon result from outdoor-heating changes is >3 tCO₂/heater/year (legacy estimate).,Sites without outdoor heating or without authority over the equipment/energy.,SG-INIT-0020,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,21
CPF-0021,CARD-0082,Conduct whole-life carbon assessments for major capital projects — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,"The whole-life carbon assessment identified a 169 kgCO₂e/m² reduction, equal to 29.2%, in the retrofit comparison.",Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Minor works below the organisation's approved materiality threshold.,,,,,0,,"The whole-life carbon assessment identified a 169 kgCO₂e/m² reduction, equal to 29.2%, in the retrofit comparison.",Minor works below the organisation's approved materiality threshold.,SG-INIT-0021,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,22
CPF-0022,CARD-0086,Set operational-energy and embodied-carbon targets for new construction and major refurbishment — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,Setting project targets quantifies the reduction in kWh/m² and kgCO₂e/m² against the approved design baseline.,Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,,0,,Setting project targets quantifies the reduction in kWh/m² and kgCO₂e/m² against the approved design baseline.,"Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0022,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,23
CPF-0023,CARD-0090,Apply carbon criteria at capital-project investment and design gates — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,Applying carbon checks records the tCO₂e avoided when designs or projects change before procurement.,Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,,0,,Applying carbon checks records the tCO₂e avoided when designs or projects change before procurement.,"Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0023,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,24
CPF-0024,CARD-0094,Require EPDs or product-specific carbon data for priority materials and equipment — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,Requiring EPDs quantifies the kgCO₂e avoided for each product or functional unit selected.,Capital Goods (sub group supply chain),Project-specific kgCO₂e avoided,,,,,,Display text has no parseable number; numeric columns left blank.,,mass_or_carbon,,Project specific kgCO₂e avoided,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Low-materiality purchases outside the approved priority list.,,,,CEVID-0104,2,(Baseline product kgCO₂e/functional unit − selected product kgCO₂e/functional unit) × quantity,Requiring EPDs quantifies the kgCO₂e avoided for each product or functional unit selected.,Low-materiality purchases outside the approved priority list.,SG-INIT-0024,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,25
CPF-0025,CARD-0098,"Prioritise refurbishment, reuse and adaptation before new construction — Carbon abatement",carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,"The measured carbon result from retention and adaptation is 6,340 kgCO₂e/m² saved over 100 years (84%).",Capital Goods (sub group supply chain),"6,340 kgCO₂e/m² saved over 100 years (84%)","6,340 kgCO₂e/m² saved over 100 years (84%)",,,6340,,Single published figure stored as Value_Base.,,percent,m²,kgCO₂e/m² saved over years (%),,published_display,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,CEVID-0102,1,Published case comparison versus standard office fit-out,"The measured carbon result from retention and adaptation is 6,340 kgCO₂e/m² saved over 100 years (84%).","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0025,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,26
CPF-0026,CARD-0102,Require component reuse and material recovery in building and fit-out projects — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,The measured carbon result from component reuse is 2.40 tCO₂e/t reused steel.,Capital Goods (sub group supply chain),2.40 tCO₂e/t reused steel,2.40 tCO₂e/t reused steel,,,2.4,,Single published figure stored as Value_Base.,,mass_or_carbon,t,tCO₂e/t reused steel,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure","Projects with no controlled strip-out, fit-out or material scope.",,,,CEVID-0106,1,276 tCO₂e ÷ 115 t steel = 2.40 tCO₂e/t,The measured carbon result from component reuse is 2.40 tCO₂e/t reused steel.,"Projects with no controlled strip-out, fit-out or material scope.",SG-INIT-0026,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,27
CPF-0027,CARD-0106,Specify lower-carbon and responsibly sourced construction materials — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,Recycled paint can avoid 0.04 kgCO₂e/m² or 31%. Low-carbon carpet tiles can avoid 3.42 kgCO₂e/m² or 49%. Mineral-wool insulation can avoid 1.47 kgCO₂e/m² or 25%.,Capital Goods (sub group supply chain),Paint: 0.04 kgCO₂e/m² avoided (31%); carpet tile: 3.42 kgCO₂e/m² avoided (49%); insulation: 1.47 kgCO₂e/m² avoided (25%),Paint: 0.04 kgCO₂e/m² avoided (31%); carpet tile: 3.42 kgCO₂e/m² avoided (49%); insulation: 1.47 kgCO₂e/m² avoided (25%),,,0.04,,Single published figure stored as Value_Base.,,percent,m²,Paint: kgCO₂e/m² avoided (%); carpet tile: kgCO₂e/m² avoided (%); insulation: kgCO₂e/m² avoided (%),,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Purchases outside project/material specification control.,,,,CEVID-0112,5,Paint: 0.13 − 0.09 = 0.04 kgCO₂e/m²; 0.04 ÷ 0.13 = 30.8%. Carpet tile: 6.95 − 3.53 = 3.42 kgCO₂e/m²; 3.42 ÷ 6.95 = 49.2%. Insulation: (2.163 × 2.70) − 4.37 = 1.47 kgCO₂e/m²; 1.47 ÷ (2.163 × 2.70) = 25.2%,Recycled paint can avoid 0.04 kgCO₂e/m² or 31%. Low-carbon carpet tiles can avoid 3.42 kgCO₂e/m² or 49%. Mineral-wool insulation can avoid 1.47 kgCO₂e/m² or 25%.,Purchases outside project/material specification control.,SG-INIT-0027,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,28
CPF-0028,CARD-0110,"Specify durability, repairability, modularity and supplier take-back for capital equipment — Carbon abatement",carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,"An A-rated fridge can avoid 55.3 kgCO₂e per item per year, equal to 57.1%. A heat-recovery warewasher can reduce operational CO₂e per cycle by up to 15%, while an efficient combi oven can reduce it by about 20%.",Capital Goods (sub group supply chain),"Fridge: 55.3 kgCO₂e/item/year avoided, including grid losses (57.1%). Warewasher: up to 15% lower electricity-related operational CO₂e per cycle. Combi oven: approximately 20% lower electricity-related operational CO₂e.","Fridge: 55.3 kgCO₂e/item/year avoided, including grid losses (57.1%). Warewasher: up to 15% lower electricity-related operational CO₂e per cycle. Combi oven: approximately 20% lower electricity-related operational CO₂e.",,,55.3,,Single published figure stored as Value_Base.,,percent,item,Fridge: kgCO₂e/item/year avoided including grid losses (%). Warewasher: up to % lower electricity related operational CO₂e per cycle. Combi oven: approximately % lower electricity related operational CO₂e.,annual,published_display,annual,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Consumables and low-value purchases outside the capital-equipment policy.,,,,CEVID-0118,5,Fridge: (672 − 288) × 0.14396 = 55.3 kgCO₂e/year; (672 − 288) ÷ 672 = 57.1%. Warewasher: 15% less electricity × same grid factor = up to 15% less operational CO₂e. Combi oven: 20% less electricity × same grid factor = approximately 20% less operational CO₂e.,"An A-rated fridge can avoid 55.3 kgCO₂e per item per year, equal to 57.1%. A heat-recovery warewasher can reduce operational CO₂e per cycle by up to 15%, while an efficient combi oven can reduce it by about 20%.",Consumables and low-value purchases outside the capital-equipment policy.,SG-INIT-0028,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,29
CPF-0029,CARD-0114,"Design buildings and fit-outs for adaptability, disassembly and material recovery — Carbon abatement",carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,"Using demountable partitions and reusable doorsets can reduce embodied carbon by 91%, avoiding 11.21 tCO₂e in the cited fit-out.",Capital Goods (sub group supply chain),91% lower embodied carbon; 11.21 tCO₂e avoided,91% lower embodied carbon; 11.21 tCO₂e avoided,,,91,,Single published figure stored as Value_Base.,,percent,,% lower embodied carbon; tCO₂e avoided,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,,0,12.32 tCO₂e − 1.11 tCO₂e = 11.21 tCO₂e; 11.21 ÷ 12.32 = 91%,"Using demountable partitions and reusable doorsets can reduce embodied carbon by 91%, avoiding 11.21 tCO₂e in the cited fit-out.","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0029,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,30
CPF-0030,CARD-0118,Commission new buildings and major refurbishments against designed operational performance — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,Seasonal commissioning converts measured electricity and gas savings into tCO₂e against the design-performance baseline.,Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,,0,,Seasonal commissioning converts measured electricity and gas savings into tCO₂e against the design-performance baseline.,"Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0030,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,31
CPF-0031,CARD-0122,Apply verified energy-efficiency criteria when replacing kitchen equipment — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,Selecting replacement equipment through ETL criteria converts verified equipment kWh savings into tCO₂e.,Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers",Sites without commercial kitchen equipment or procurement authority.,,,,,0,,Selecting replacement equipment through ETL criteria converts verified equipment kWh savings into tCO₂e.,Sites without commercial kitchen equipment or procurement authority.,SG-INIT-0031,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,32
CPF-0032,CARD-0126,Assess the feasibility of hydrogen-ready kitchen equipment — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,Assessing hydrogen-ready equipment compares projected tCO₂e with an efficient electric-kitchen baseline.,Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels and Contract Caterers with relevant gas cooking loads","Sites without a credible hydrogen supply, safety case, infrastructure route or equipment need.",,,,,0,,Assessing hydrogen-ready equipment compares projected tCO₂e with an efficient electric-kitchen baseline.,"Sites without a credible hydrogen supply, safety case, infrastructure route or equipment need.",SG-INIT-0032,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,33
CPF-0033,CARD-0130,Apply environmental-performance criteria when selecting leased sites — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,"Screening leased sites quantifies the tCO₂e avoided through stronger metering, control and improvement rights.","Leased, Tenanted & Franchised Sites",,,,,,,Empty published value; numeric columns left blank.,,,,,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Owned freehold acquisitions assessed under the capital-project process.,,,,,0,,"Screening leased sites quantifies the tCO₂e avoided through stronger metering, control and improvement rights.",Owned freehold acquisitions assessed under the capital-project process.,SG-INIT-0033,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,34
CPF-0034,CARD-0134,Apply energy and carbon criteria to lease renewals and franchise onboarding — Carbon abatement,carbon,Energy & Buildings,Carbon Factors,,Carbon abatement,,Applying renewal and onboarding criteria counts verified tCO₂e from completed funded improvement plans.,"Leased, Tenanted & Franchised Sites",,,,,,,Empty published value; numeric columns left blank.,,,,,,published_display,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Owned sites and existing franchise operations outside a renewal/onboarding event.,,,,,0,,Applying renewal and onboarding criteria counts verified tCO₂e from completed funded improvement plans.,Owned sites and existing franchise operations outside a renewal/onboarding event.,SG-INIT-0034,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,35
