Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CCF-0130,CARD-0517,Set a deforestation-free sourcing commitment and require traceability to origin — Cost,cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Set a deforestation-free sourcing commitment and require needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Deforestation,"Low direct policy cost but potentially material sourcing, traceability and assurance costs",,,,0,,Single published figure stored as Value_Base.,,,,Low direct policy cost but potentially material sourcing traceability and assurance costs,,,,,All,None,,,,CEVID-0273,1,"Annual procurement cost = addressable volume × unit-price delta + audit, traceability, system and administration cost.",Set a deforestation-free sourcing commitment and require needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0130,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,131
CCF-0131,CARD-0521,"Source certified sustainable commodities (e.g. RSPO for palm oil, Rainforest Alliance/UTZ or 4C for coffee and cocoa, FSC/PEFC for timber and paper-based packaging) — Cost",cost,Supplier & Value Chain Engagement,Cost Factors,Cost,Cost,Source certified sustainable commodities needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,,Deforestation,"Certification may involve supplier premiums, audit/chain-of-custody fees and administration",,,,0,,Single published figure stored as Value_Base.,,,chain,Certification may involve supplier premiums audit/chain of custody fees and administration,,,,,All,None,,,,CEVID-0273,1,"Annual procurement cost = addressable volume × unit-price delta + audit, traceability, system and administration cost.",Source certified sustainable commodities needs client-specific pricing; use 0 transferable £ benchmark until actual cost and volume are loaded.,None,SG-INIT-0131,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,132
CCF-0132,CARD-0525,Establish corporate travel policies that prioritise lower carbon transport — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,"A lower-carbon travel policy is a low-cost control that can be implemented in 1–3 months, reducing travel spend and approval friction without restricting business activity.",,Transport and Distribution,"Low-cost policy design; booking controls, approval rules and staff communications",,,,0,,Single published figure stored as Value_Base.,,,,Low cost policy design; booking controls approval rules and staff communications,,,,,all,,,,,CEVID-0279,1,Annual programme cost = internal design and review hours × loaded hourly rate + booking-system and communication cost.,"A lower-carbon travel policy is a low-cost control that can be implemented in 1–3 months, reducing travel spend and approval friction without restricting business activity.",,SG-INIT-0132,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,133
CCF-0133,CARD-0529,Provide infrastructure and incentives for low-carbon guest travel — Cost,cost,Supply Chain,Cost Factors,Cost,Cost,"Managed EV charging can turn a guest amenity into revenue: a 4-charger hospitality case reported <6-month payback and £6,300+ annual revenue.",,Transport and Distribution,"4 chargers: 2 × 22kW and 2 × 7kW; <6-month payback; £6,300+ annual revenue","4 chargers: 2 × 22kW and 2 × 7kW; <6-month payback; £6,300+ annual revenue",,,4,,Single published figure stored as Value_Base.,GBP,money,,chargers: × kW and × kW; < month payback; + annual revenue,annual,,annual,,all,,,,,CEVID-0280,5,"Annual net benefit = charging-session revenue + incremental guest contribution − electricity, platform, maintenance and incentive cost.","Managed EV charging can turn a guest amenity into revenue: a 4-charger hospitality case reported <6-month payback and £6,300+ annual revenue.",,SG-INIT-0133,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,134
CCF-0134,CARD-0533,Commission specialist assessments for on-farm emissions hotspots in the top three commodities — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Commission specialist on-farm emissions assessments for the top three commodities has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Nature & Biodiversity – Supplier Engagement,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Commission specialist on-farm emissions assessments for the top three commodities has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0134,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,135
CCF-0135,CARD-0537,Publish a biodiversity policy with named targets and owner — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Publish a biodiversity policy with named targets and owner has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Nature & Biodiversity – Biodiversity,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Publish a biodiversity policy with named targets and owner has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0135,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,136
CCF-0136,CARD-0541,Ensure compliance with Biodiversity Net Gain (BNG) requirements — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Ensure compliance with Biodiversity Net Gain requirements has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Nature & Biodiversity – Biodiversity,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Ensure compliance with Biodiversity Net Gain requirements has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0136,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,137
CCF-0137,CARD-0545,Engage priority suppliers by spend on biodiversity and request a formal response within 90 days — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Engage priority suppliers on biodiversity and request a formal response within 90 days has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Nature & Biodiversity – Biodiversity,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Engage priority suppliers on biodiversity and request a formal response within 90 days has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0137,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,138
CCF-0138,CARD-0549,Undertake a TNFD review — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Undertake a TNFD review has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Nature & Biodiversity – Biodiversity,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Undertake a TNFD review has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0138,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,139
CCF-0139,CARD-0553,Fund a named biodiversity protection or restoration programme with annual investment and independent verification — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Fund a verified biodiversity protection or restoration programme has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Nature & Biodiversity – Biodiversity,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Fund a verified biodiversity protection or restoration programme has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0139,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,140
CCF-0140,CARD-0557,Complete a water efficiency audit across all kitchen and bathroom fixtures and implement identified measures within 12 months — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Audit kitchen and bathroom water efficiency and implement measures within 12 months has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Water Management – Water,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,Annual net saving = avoided water m³ × water/sewer tariff + avoided kWh × energy tariff − maintenance and treatment cost.,"Audit kitchen and bathroom water efficiency and implement measures within 12 months has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0140,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,141
CCF-0141,CARD-0561,"Complete a formal water risk assessment for all owned sites and top 10 suppliers by spend, with a mitigation plan for each identified risk — Cost",cost,Nature & Resources,Cost Factors,Cost,Cost,"Assess water risk across owned sites and the top 10 suppliers has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Water Management – Water,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Assess water risk across owned sites and the top 10 suppliers has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0141,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,142
CCF-0142,CARD-0565,Recycle rainwater and grey water — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Recycle rainwater and grey water has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Water Management – Water,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,Annual net saving = avoided water m³ × water/sewer tariff + avoided kWh × energy tariff − maintenance and treatment cost.,"Recycle rainwater and grey water has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0142,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,143
CCF-0143,CARD-0569,Self-supply water direct from the wholesale water market — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Self-supply water direct from the wholesale water market has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Water Management – Water,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Self-supply water direct from the wholesale water market has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0143,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,144
CCF-0144,CARD-0573,Complete supply chain water mapping covering top 5 commodities by estimated water use — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Complete supply chain water mapping covering top 5 commodities by estimated water use has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Water Management – Water,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Complete supply chain water mapping covering top 5 commodities by estimated water use has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0144,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,145
CCF-0145,CARD-0577,Use high-efficiency shower and faucet aerators — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Use high-efficiency shower and faucet aerators has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Water Management – Water,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,Annual net saving = avoided water m³ × water/sewer tariff + avoided kWh × energy tariff − maintenance and treatment cost.,"Use high-efficiency shower and faucet aerators has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0145,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,146
CCF-0146,CARD-0581,Optimise hot liquor use — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Optimise hot liquor use has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Water Management – Brewing,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Brewries, Pubs/Bars (partial)","Restaurant, QSR, Contract Caterers, Hotels, Experiential Leisure",,,,,0,Annual net saving = avoided water m³ × water/sewer tariff + avoided kWh × energy tariff − maintenance and treatment cost.,"Optimise hot liquor use has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.","Restaurant, QSR, Contract Caterers, Hotels, Experiential Leisure",SG-INIT-0146,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,147
CCF-0147,CARD-0585,Optimise CIP wash temperature — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Optimise CIP wash temperature has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Water Management – Brewing,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Brewries, Pubs/Bars (partial)","Restaurant, QSR, Contract Caterers, Hotels, Experiential Leisure",,,,,0,Annual net saving = avoided water m³ × water/sewer tariff + avoided kWh × energy tariff − maintenance and treatment cost.,"Optimise CIP wash temperature has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.","Restaurant, QSR, Contract Caterers, Hotels, Experiential Leisure",SG-INIT-0147,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,148
CCF-0148,CARD-0589,Reduce water temp in laundry; and line dry linens where possible — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Reduce water temp in laundry; and line dry linens where possible has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Water Management – Brewing,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Hotels, Pubs/Bars (partial), Experiential Leisure (partial)","Restaurant, QSR, Contract Caterers, Brewries",,,,,0,Annual net saving = avoided water m³ × water/sewer tariff + avoided kWh × energy tariff − maintenance and treatment cost.,"Reduce water temp in laundry; and line dry linens where possible has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.","Restaurant, QSR, Contract Caterers, Brewries",SG-INIT-0148,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,149
CCF-0149,CARD-0593,Conduct a waste characterisation assessment — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Conduct a waste characterisation assessment has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Waste & Circularity – Waste Management,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Conduct a waste characterisation assessment has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0149,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,150
CCF-0150,CARD-0597,"Set a documented food waste reduction target with a baseline year, an interim milestone, and a final target date — Cost",cost,Nature & Resources,Cost Factors,Cost,Cost,"Set a dated food-waste reduction target with a baseline and interim milestone has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Waste & Circularity – Waste Management,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",Partial for Experiential Leisure & Brewries,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Set a dated food-waste reduction target with a baseline and interim milestone has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",Partial for Experiential Leisure & Brewries,SG-INIT-0150,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,151
CCF-0151,CARD-0601,Segregate food waste for composting or Anaerobic Digestion — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Segregate food waste for composting or Anaerobic Digestion has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Waste & Circularity – Waste Management,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",Partial for Experiential Leisure & Brewries,,,,,0,Annual net saving = avoided material or food kg × verified unit cost + avoided disposal cost − operating and maintenance cost.,"Segregate food waste for composting or Anaerobic Digestion has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",Partial for Experiential Leisure & Brewries,SG-INIT-0151,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,152
CCF-0152,CARD-0605,Distribute Surplus Food via a credible distribution partner — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Distribute Surplus Food via a credible distribution partner has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Waste & Circularity – Waste Management,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",Partial for Experiential Leisure & Brewries,,,,,0,Annual net saving = avoided material or food kg × verified unit cost + avoided disposal cost − operating and maintenance cost.,"Distribute Surplus Food via a credible distribution partner has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",Partial for Experiential Leisure & Brewries,SG-INIT-0152,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,153
CCF-0153,CARD-0609,Complete a circularity audit covering the top three waste streams by volume and identify at least one viable circular option per stream within 90 days — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Audit the top three waste streams and identify one circular option per stream within 90 days has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Waste & Circularity – Waste Management,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Audit the top three waste streams and identify one circular option per stream within 90 days has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0153,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,154
CCF-0154,CARD-0613,Train operational teams to reduce production waste and measure pre/post-training waste performance — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Train operational teams to reduce production waste and measure pre/post-training waste performance has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Waste & Circularity – Waste Management,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Train operational teams to reduce production waste and measure pre/post-training waste performance has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,SG-INIT-0154,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,155
CCF-0155,CARD-0617,Quantify your food waste — Cost,cost,Nature & Resources,Cost Factors,Cost,Cost,"Quantify your food waste has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",,Waste & Circularity – Waste Management,"0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required","0 transferable £ benchmark; client capex, operating cost, activity volume and avoided-cost data required",,,0,,Single published figure stored as Value_Base.,GBP,money,,transferable benchmark; client capex operating cost activity volume and avoided cost data required,,,,,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",Partial for Experiential Leisure & Brewries,,,,,0,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.","Quantify your food waste has 0 transferable £ benchmark; build the customer case from client capex, operating cost and avoided cost.",Partial for Experiential Leisure & Brewries,SG-INIT-0155,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,156
